OBJECTID,ORIG_FID,index,elev,smoothed_elev,distance_m,smoothed_slope
1741,1,1741,2298,2307.1262890871462,174100,-0.0016887031733404001
1742,1,1742,2297,2306.9608913906677,174200,-0.0016539769647852154
1743,1,1743,2296,2306.7988316029005,174300,-0.0016205978776724806
1744,1,1744,2295,2306.639975011695,174400,-0.0015885659120567653
1745,1,1745,2296,2306.4841869049033,174500,-0.001557881067915332
1746,1,1746,2300,2306.33133257038,174600,-0.0015285433452345387
1747,1,1747,2311,2306.181277295977,174700,-0.0015005527440280276
1748,1,1748,2316,2306.0338863695465,174800,-0.0014739092643048935
1749,1,1749,2307,2305.8890250789427,174900,-0.0014486129060378517
1750,1,1750,2343,2305.746558712017,175000,-0.0014246636692587344
1751,1,1751,2333,2305.606352556621,175100,-0.0014020615539584468
1752,1,1752,2298,2305.4682719006105,175200,-0.0013808065601051567
1753,1,1753,2321,2305.332182031835,175300,-0.0013608986877534336
1754,1,1754,2327,2305.19794823815,175400,-0.001342337936853255
1755,1,1755,2335,2305.0654358074053,175500,-0.0013251243074455488
1756,1,1756,2315,2304.934510027456,175600,-0.0013092577994939347
1757,1,1757,2295,2304.8050361861533,175700,-0.0012947384130256978
1758,1,1758,2293,2304.6768795713506,175800,-0.0012815661480271956
1759,1,1759,2309,2304.5499054709007,175900,-0.0012697410044984281
1760,1,1760,2296,2304.423979172656,176000,-0.0012592629824484903
1761,1,1761,2293,2304.2989659644695,176100,-0.0012501320818637397
1762,1,1762,2306,2304.1747311341933,176200,-0.001242348302762366
1763,1,1763,2298,2304.05113996968,176300,-0.0012359116451307272
1764,1,1764,2298,2303.9280577587842,176400,-0.0012308221089597283
1765,1,1765,2311,2303.805349789356,176500,-0.0012270796942812012
1766,1,1766,2312,2303.68288134925,176600,-0.001224684401063314
1767,1,1767,2321,2303.5605177263164,176700,-0.0012236362293333513
1768,1,1768,2312,2303.438124208411,176800,-0.0012239351790549336
1769,1,1769,2297,2303.3155660833845,176900,-0.0012255812502644404
1770,1,1770,2285,2303.19270863909,177000,-0.0012285744429436818
1771,1,1771,2283,2303.0694171633813,177100,-0.0012329147570881104
1772,1,1772,2303,2302.9455569441093,177200,-0.0012386021927204638
1773,1,1773,2317,2302.820993269128,177300,-0.0012456367498134568
1774,1,1774,2305,2302.6955914262894,177400,-0.0012540184283852795
1775,1,1775,2306,2302.5692167034463,177500,-0.0012637472284313844
1776,1,1776,2295,2302.4417343884516,177600,-0.001274823149947224
1777,1,1777,2306,2302.313009769158,177700,-0.0012872461929373457
1778,1,1778,2301,2302.1829081334176,177800,-0.0013010163574017498
1779,1,1779,2313,2302.051294769084,177900,-0.0013161336433358884
1780,1,1780,2297,2301.9180349640096,178000,-0.001332598050744309
1781,1,1781,2278,2301.7829940060465,178100,-0.0013504095796315597
1782,1,1782,2290,2301.6460371830476,178200,-0.0013695682299885447
1783,1,1783,2317,2301.5070297828665,178300,-0.0013900740018107172
1784,1,1784,2332,2301.365837093355,178400,-0.0014119268951162667
1785,1,1785,2323,2301.222324402366,178500,-0.0014351269098870035
1786,1,1786,2306,2301.0763569977526,178600,-0.0014596740461365698
1787,1,1787,2330,2300.9278001673665,178700,-0.0014855683038604184
1788,1,1788,2323,2300.7765191990607,178800,-0.0015128096830585491
1789,1,1789,2305,2300.622379380689,178900,-0.0015413981837173196
1790,1,1790,2305,2300.4652460001025,179000,-0.0015713338058640147
1791,1,1791,2305,2300.304984345156,179100,-0.0016026165494668022
1792,1,1792,2295,2300.141459703699,179200,-0.001635246414566609
1793,1,1793,2277,2299.974537363587,179300,-0.0016692234011225083
1794,1,1794,2272,2299.8040826126717,179400,-0.0017045475091526897
1795,1,1795,2282,2299.629960738806,179500,-0.0017412187386571531
1796,1,1796,2278,2299.452037029842,179600,-0.0017792370896404465
1797,1,1797,2277,2299.2750159204606,179700,-0.0017702110938125771
1798,1,1798,2277,2299.103509100273,179800,-0.0017150682018746012
1799,1,1799,2276,2298.9372427395265,179900,-0.0016626636074670387
1800,1,1800,2280,2298.7759430084698,180000,-0.0016129973105671524
1801,1,1801,2302,2298.6193360773495,180100,-0.0015660693112022272
1802,1,1802,2315,2298.467148116415,180200,-0.0015218796093449782
1803,1,1803,2318,2298.3191052959137,180300,-0.0014804282050135953
1804,1,1804,2319,2298.174933786093,180400,-0.0014417150982080785
1805,1,1805,2289,2298.0343597572014,180500,-0.0014057402889147853
1806,1,1806,2291,2297.897109379487,180600,-0.0013725037771428106
1807,1,1807,2271,2297.7629088231974,180700,-0.001342005562896702
1808,1,1808,2275,2297.63148425858,180800,-0.0013142456461764595
1809,1,1809,2285,2297.5025618558843,180900,-0.0012892240269547983
1810,1,1810,2309,2297.3758677853566,181000,-0.001266940705277193
1811,1,1811,2303,2297.2511282172454,181100,-0.0012473956811118114
1812,1,1812,2307,2297.1280693217996,181200,-0.0012305889544586535
1813,1,1813,2312,2297.0064172692655,181300,-0.0012165205253404565
1814,1,1814,2277,2296.885898229892,181400,-0.0012051903937344832
1815,1,1815,2269,2296.7662383739275,181500,-0.001196598559645281
1816,1,1816,2287,2296.6471638716184,181600,-0.00119074502309104
1817,1,1817,2304,2296.528400893214,181700,-0.001187629784044475
1818,1,1818,2296,2296.409675608961,181800,-0.0011872528425283236
1819,1,1819,2289,2296.2907141891087,181900,-0.0011896141985243958
1820,1,1820,2286,2296.171242803904,182000,-0.0011947138520463341
1821,1,1821,2273,2296.0509876235956,182100,-0.0012025518030850434
1822,1,1822,2266,2295.9296748184315,182200,-0.001213128051640524
1823,1,1823,2279,2295.8070305586584,182300,-0.0012264425977309657
1824,1,1824,2300,2295.6827810145255,182400,-0.0012424954413290834
1825,1,1825,2281,2295.5566523562807,182500,-0.0012612865824485197
1826,1,1826,2313,2295.4283707541717,182600,-0.0012828160210892746
1827,1,1827,2287,2295.2976623784457,182700,-0.0013070837572604433
1828,1,1828,2276,2295.1642533993513,182800,-0.0013340897909438355
1829,1,1829,2313,2295.027869987136,182900,-0.0013638341221530936
1830,1,1830,2306,2294.8882383120485,183000,-0.0013963167508745755
1831,1,1831,2336,2294.745084544336,183100,-0.0014315376771264709
1832,1,1832,2327,2294.5981348542473,183200,-0.0014694969008860427
1833,1,1833,2323,2294.4471154120292,183300,-0.0015101944221805753
1834,1,1834,2340,2294.2917523879305,183400,-0.0015536302409873315
1835,1,1835,2292,2294.1317719521994,183500,-0.0015998043573108589
1836,1,1836,2273,2293.9669002750825,183600,-0.0016487167711693473
1837,1,1837,2328,2293.796863526829,183700,-0.001700367482535512
1838,1,1838,2331,2293.621387877686,183800,-0.0017547564914275427
1839,1,1839,2266,2293.4401994979025,183900,-0.0018118837978363445
1840,1,1840,2261,2293.253024557725,184000,-0.00187174940177556
1841,1,1841,2304,2293.0595892274023,184100,-0.0019343533032269988
1842,1,1842,2317,2292.8596196771828,184200,-0.001999695502195209
1843,1,1843,2327,2292.652842077314,184300,-0.0020677759986892853
1844,1,1844,2313,2292.4389825980425,184400,-0.002138594792713775
1845,1,1845,2319,2292.2177674096183,184500,-0.0022121518842413935
1846,1,1846,2313,2291.988922682288,184600,-0.002288447273303973
1847,1,1847,2301,2291.7521745863005,184700,-0.0023674809598742286
1848,1,1848,2284,2291.507249291903,184800,-0.0024492529439748977
1849,1,1849,2260,2291.2538729693433,184900,-0.0025337632255968854
1850,1,1850,2267,2290.9917717888707,185000,-0.0026210118047265496
1851,1,1851,2291,2290.7206719207315,185100,-0.0027109986813911744
1852,1,1852,2279,2290.440299535174,185200,-0.0028037238555771184
1853,1,1853,2270,2290.1503808024468,185300,-0.002899187327270738
1854,1,1854,2257,2289.8506418927973,185400,-0.0029973890964947714
1855,1,1855,2255,2289.540808976474,185500,-0.0030983291632310284
1856,1,1856,2278,2289.220608223724,185600,-0.0032020075275022465
1857,1,1857,2301,2288.889765804796,185700,-0.0033084241892811406
1858,1,1858,2300,2288.5480078899373,185800,-0.003417579148585901
1859,1,1859,2266,2288.1996898761404,185900,-0.0034831801379687022
1860,1,1860,2253,2287.849322952789,186000,-0.0035036692335143017
1861,1,1861,2254,2287.49686697872,186100,-0.003524559740690165
1862,1,1862,2296,2287.142281812768,186200,-0.0035458516595190306
1863,1,1863,2312,2286.785527313771,186300,-0.003567544989969065
1864,1,1864,2295,2286.426563340564,186400,-0.003589639732072101
1865,1,1865,2325,2286.0653497519834,186500,-0.003612135885805401
1866,1,1866,2271,2285.7018464068647,186600,-0.003635033451187155
1867,1,1867,2265,2285.3360131640443,186700,-0.003658332428203721
1868,1,1868,2252,2284.9678098823592,186800,-0.003682032816850551
1869,1,1869,2251,2284.5971964206437,186900,-0.0037061346171549303
1870,1,1870,2266,2284.2241326377357,187000,-0.0037306378290804785
1871,1,1871,2247,2283.8485783924702,187100,-0.0037555424526544813
1872,1,1872,2248,2283.470493543684,187200,-0.003780848487863295
1873,1,1873,2291,2283.0898379502123,187300,-0.003806555934716016
1874,1,1874,2263,2282.706571470892,187400,-0.0038326647932035484
1875,1,1875,2248,2282.320653964558,187500,-0.003859175063339535
1876,1,1876,2270,2281.932045290048,187600,-0.003886086745101238
1877,1,1877,2269,2281.540705306197,187700,-0.003913399838506848
1878,1,1878,2266,2281.146593871842,187800,-0.003941114343551817
1879,1,1879,2258,2280.7496708458184,187900,-0.003969230260236145
1880,1,1880,2293,2280.3498960869615,188000,-0.003997747588568927
1881,1,1881,2270,2279.947229454109,188100,-0.004026666328522879
1882,1,1882,2303,2279.5416308060962,188200,-0.004055986480129832
1883,1,1883,2302,2279.133060001759,188300,-0.004085708043371597
1884,1,1884,2310,2278.7214768999343,188400,-0.004115831018248172
1885,1,1885,2303,2278.306841359458,188500,-0.0041463554047641085
1886,1,1886,2313,2277.8891132391645,188600,-0.004177281202933045
1887,1,1887,2293,2277.4682523978922,188700,-0.004208608412723152
1888,1,1888,2294,2277.0442186944765,188800,-0.004240337034157164
1889,1,1889,2300,2276.616971987753,188900,-0.004272467067235084
1890,1,1890,2273,2276.1864721365578,189000,-0.0043049985119523624
1891,1,1891,2280,2275.752678999727,189100,-0.004337931368309
1892,1,1892,2259,2275.3155524360973,189200,-0.004371265636295902
1893,1,1893,2241,2274.8750523045046,189300,-0.0044050013159267105
1894,1,1894,2241,2274.4311384637845,189400,-0.004439138407201426
1895,1,1895,2252,2273.983770772773,189500,-0.0044736769101155005
1896,1,1896,2307,2273.532909090307,189600,-0.004508616824659839
1897,1,1897,2305,2273.0785132752226,189700,-0.004543958150843536
1898,1,1898,2323,2272.6205431863546,189800,-0.004579700888680236
1899,1,1899,2310,2272.15895868254,189900,-0.004615845038147199
1900,1,1900,2325,2271.693719622615,190000,-0.004652390599248974
1901,1,1901,2364,2271.224785865416,190100,-0.004689337571990109
1902,1,1902,2341,2270.752117269778,190200,-0.004726685956379697
1903,1,1903,2305,2270.275673694538,190300,-0.00476443575239955
1904,1,1904,2270,2269.795414998532,190400,-0.004802586960058761
1905,1,1905,2258,2269.3113010405955,190500,-0.004841139579366427
1906,1,1906,2291,2268.823291679565,190600,-0.004880093610304357
1907,1,1907,2289,2268.331346774277,190700,-0.004919449052881646
1908,1,1908,2278,2267.8354261835666,190800,-0.004959205907102842
1909,1,1909,2301,2267.335489766271,190900,-0.004999364172954301
1910,1,1910,2306,2266.8314973812257,191000,-0.005039923850454216
1911,1,1911,2320,2266.323408887266,191100,-0.005080884939598036
1912,1,1912,2317,2265.811184143229,191200,-0.005122247440367573
1913,1,1913,2336,2265.2947830079515,191300,-0.00516401135277647
1914,1,1914,2337,2264.7741653402686,191400,-0.005206176676829273
1915,1,1915,2313,2264.249290999016,191500,-0.005248743412525982
1916,1,1916,2263,2263.7201198430303,191600,-0.005291711559857503
1917,1,1917,2294,2263.186611731148,191700,-0.005335081118823836
1918,1,1918,2283,2262.6487265222045,191800,-0.005378852089434076
1919,1,1919,2276,2262.1064240750356,191900,-0.005423024471688223
1920,1,1920,2274,2261.559664248479,192000,-0.0054675982655680855
1921,1,1921,2275,2261.008326364532,192100,-0.005513378839468714
1922,1,1922,2282,2260.4523332134672,192200,-0.0055599315106474026
1923,1,1923,2301,2259.8917098565294,192300,-0.005606233569378674
1924,1,1924,2311,2259.326481354962,192400,-0.005652285015671623
1925,1,1925,2322,2258.7566727700114,192500,-0.005698085849508061
1926,1,1926,2315,2258.1823091629212,192600,-0.00574363607090163
1927,1,1927,2293,2257.6034155949365,192700,-0.005788935679847782
1928,1,1928,2276,2257.0200171273023,192800,-0.00583398467634197
1929,1,1929,2292,2256.432138821262,192900,-0.005878783060402384
1930,1,1930,2337,2255.8398057380614,193000,-0.005923330832006286
1931,1,1931,2336,2255.243042938945,193100,-0.005967627991162771
1932,1,1932,2323,2254.641875485158,193200,-0.006011674537871841
1933,1,1933,2303,2254.036328437944,193300,-0.006055470472138041
1934,1,1934,2324,2253.4264268585493,193400,-0.006099015793947729
1935,1,1935,2305,2252.812195808217,193500,-0.006142310503323642
1936,1,1936,2261,2252.1936603481918,193600,-0.00618535460025214
1937,1,1937,2280,2251.57084553972,193700,-0.006228148084719578
1938,1,1938,2260,2250.9437764440445,193800,-0.006270690956753242
1939,1,1939,2223,2250.312478122411,193900,-0.006312983216334942
1940,1,1940,2228,2249.676975636064,194000,-0.006355024863469225
1941,1,1941,2232,2249.0372940462485,194100,-0.006396815898156092
1942,1,1942,2221,2248.3934584142085,194200,-0.006438356320400089
1943,1,1943,2224,2247.7454938011892,194300,-0.006479646130192123
1944,1,1944,2225,2247.0934252684356,194400,-0.006520685327536739
1945,1,1945,2219,2246.4372778771913,194500,-0.006561473912443034
1946,1,1946,2215,2245.777076688702,194600,-0.0066020118848928175
1947,1,1947,2220,2245.1128467642125,194700,-0.006642299244895185
1948,1,1948,2214,2244.4446131649665,194800,-0.0066823359924592296
1949,1,1949,2218,2243.7724009522094,194900,-0.006722122127571311
1950,1,1950,2220,2243.0962351871863,195000,-0.006761657650231428
1951,1,1951,2218,2242.416140931141,195100,-0.006800942560453223
1952,1,1952,2218,2241.732143245318,195200,-0.006839976858227601
1953,1,1953,2215,2241.0442671909636,195300,-0.006878760543545468
1954,1,1954,2214,2240.352537829321,195400,-0.006917293616425013
1955,1,1955,2211,2239.656980221636,195500,-0.006955576076852594
1956,1,1956,2214,2238.9576194291517,195600,-0.006993607924841854
1957,1,1957,2216,2238.254480513114,195700,-0.007031389160379149
1958,1,1958,2209,2237.5475885347673,195800,-0.00706891978346448
1959,1,1959,2209,2236.836968555357,195900,-0.007106199794102395
1960,1,1960,2207,2236.1226456361264,196000,-0.007143229192306535
1961,1,1961,2213,2235.404644838322,196100,-0.007180007978045069
1962,1,1962,2215,2234.682991223187,196200,-0.0072165361513498285
1963,1,1963,2211,2233.9577098519662,196300,-0.007252813712207171
1964,1,1964,2211,2233.2288257859054,196400,-0.007288840660608003
1965,1,1965,2207,2232.496364086248,196500,-0.007324616996575059
1966,1,1966,2210,2231.76034981424,196600,-0.007360142720081057
1967,1,1967,2210,2231.0208080311245,196700,-0.007395417831153281
1968,1,1968,2213,2230.277763798147,196800,-0.007430442329773541
1969,1,1969,2210,2229.531242176553,196900,-0.007465216215941837
1970,1,1970,2205,2228.781268227586,197000,-0.007499739489667263
1971,1,1971,2206,2228.0278670124912,197100,-0.00753401215094982
1972,1,1972,2209,2227.2710635925137,197200,-0.007568034199775866
1973,1,1973,2210,2226.5108830288973,197300,-0.00760180563616359
1974,1,1974,2207,2225.747350382888,197400,-0.007635326460094802
1975,1,1975,2207,2224.9804907157286,197500,-0.007668596671592241
1976,1,1976,2201,2224.2103290886653,197600,-0.007701616270633167
1977,1,1977,2210,2223.436890562942,197700,-0.007734385257231224
1978,1,1978,2215,2222.6602001998044,197800,-0.007766903631377318
1979,1,1979,2208,2221.880283060497,197900,-0.007799171393075994
1980,1,1980,2206,2221.0971642062627,198000,-0.007831188542340897
1981,1,1981,2205,2220.3108686983483,198100,-0.00786295507914474
